datetime,region,delta_price,delta_demand
2025-09-12 03:30:00+00:00,NSW1,17.002585940742676,647.029512062818
2025-09-12 04:00:00+00:00,NSW1,15.560604798456353,693.9616887139409
2025-09-12 04:30:00+00:00,NSW1,20.815141847735134,835.9479376776735
2025-09-12 05:00:00+00:00,NSW1,14.253597006383124,997.1403391718827
2025-09-12 05:30:00+00:00,NSW1,13.339577255570418,1017.5672633523009
2025-09-12 06:00:00+00:00,NSW1,17.484719210444474,860.5478001662532
2025-09-12 06:30:00+00:00,NSW1,17.59753803290566,1643.3556335407166
2025-09-12 07:00:00+00:00,NSW1,98.62610445406435,1597.4635712005384
2025-09-12 07:30:00+00:00,NSW1,110.22754731634112,759.1154659422609
2025-09-12 08:00:00+00:00,NSW1,83.2876302714341,1621.9359019154854
2025-09-12 08:30:00+00:00,NSW1,161.99407084310127,924.1635058868324
2025-09-12 09:00:00+00:00,NSW1,155.11532303150335,2179.5131703127336
2025-09-12 09:30:00+00:00,NSW1,74.87712081512578,1325.2928263954436
2025-09-12 10:00:00+00:00,NSW1,14.61260667389707,1682.8876895267067
2025-09-12 10:30:00+00:00,NSW1,13.78309701238291,912.7623440205762
2025-09-12 11:00:00+00:00,NSW1,14.994281395766627,801.5509348008545
2025-09-12 11:30:00+00:00,NSW1,16.423934219442174,487.9848637181558
2025-09-12 12:00:00+00:00,NSW1,17.44407557817855,1235.0150584897892
2025-09-12 12:30:00+00:00,NSW1,18.252022287947973,1178.9680146190367
2025-09-12 13:00:00+00:00,NSW1,7.678293387429335,1842.947418820182
2025-09-12 13:30:00+00:00,NSW1,15.750412507030042,710.512839515417
2025-09-12 14:00:00+00:00,NSW1,15.089551770633008,813.0124903328478
2025-09-12 14:30:00+00:00,NSW1,19.438667468227706,886.5572764083463
2025-09-12 15:00:00+00:00,NSW1,11.810107625461221,134.7595045690432
2025-09-12 15:30:00+00:00,NSW1,14.714393327139028,1122.164553371179
2025-09-12 16:00:00+00:00,NSW1,8.578408233762126,931.6691372413488
2025-09-12 16:30:00+00:00,NSW1,16.76047637431921,727.3720709248528
2025-09-12 17:00:00+00:00,NSW1,69.44485857817004,1214.5296579181631
2025-09-12 17:30:00+00:00,NSW1,129.27316631369126,1233.9370084800576
2025-09-12 18:00:00+00:00,NSW1,124.92925256347617,1463.847172324733
2025-09-12 18:30:00+00:00,NSW1,103.06080146893281,2018.1018850825585
2025-09-12 19:00:00+00:00,NSW1,83.75487518083892,609.1334973899029
2025-09-12 19:30:00+00:00,NSW1,85.15670974911569,1306.9307941269635
2025-09-12 20:00:00+00:00,NSW1,116.2994879851838,482.7360835489453
2025-09-12 20:30:00+00:00,NSW1,138.9885535431759,1972.9448420524805
2025-09-12 21:00:00+00:00,NSW1,111.3503783466196,257.10160777770034
2025-09-12 21:30:00+00:00,NSW1,67.93373464471583,882.4392482317944
2025-09-12 22:00:00+00:00,NSW1,10.642965960843675,1578.0225225220665
2025-09-12 22:30:00+00:00,NSW1,20.81416303419151,1301.22217000213
2025-09-12 23:00:00+00:00,NSW1,19.50106054932761,785.5408332814022
2025-09-12 23:30:00+00:00,NSW1,22.871944436966515,1138.63555021935
2025-09-13 00:00:00+00:00,NSW1,5.997754244056246,978.8460203287786
2025-09-13 00:30:00+00:00,NSW1,16.17084654239541,844.6367685648693
2025-09-13 01:00:00+00:00,NSW1,15.110596150070691,501.0008477048609
2025-09-13 01:30:00+00:00,NSW1,11.084005787346662,1068.8096431921858
2025-09-13 02:00:00+00:00,NSW1,10.45973702583943,498.80533988811567
2025-09-13 02:30:00+00:00,NSW1,7.6452605456814595,1020.9282161936535
2025-09-13 03:00:00+00:00,NSW1,12.935377759357799,413.663234537742
2025-09-13 03:30:00+00:00,NSW1,13.660550045759216,379.87798514533824
2025-09-13 04:00:00+00:00,NSW1,7.481906971049874,549.4699851288137
2025-09-13 04:30:00+00:00,NSW1,5.005251029394316,654.8595589141269
2025-09-13 05:00:00+00:00,NSW1,12.765927469898024,608.9670692708605
2025-09-13 05:30:00+00:00,NSW1,12.345383333346234,933.5645545709658
2025-09-13 06:00:00+00:00,NSW1,13.921874809217769,1356.1573593944258
2025-09-13 06:30:00+00:00,NSW1,8.946891420557407,892.6991807694158
2025-09-13 07:00:00+00:00,NSW1,115.21171219525581,1501.94990859081
2025-09-13 07:30:00+00:00,NSW1,85.27665538696303,1828.7452734978842
2025-09-13 08:00:00+00:00,NSW1,46.62526725245516,1577.494888939441
2025-09-13 08:30:00+00:00,NSW1,160.12327530833915,1206.59706900738
2025-09-13 09:00:00+00:00,NSW1,86.84376532982871,1429.1006649481787
2025-09-13 09:30:00+00:00,NSW1,95.29239870188286,1229.7751387005892
2025-09-13 10:00:00+00:00,NSW1,8.927959458936158,1258.7677506866885
2025-09-13 10:30:00+00:00,NSW1,10.447768103615651,872.1395372737543
2025-09-13 11:00:00+00:00,NSW1,6.960581883203531,1190.9064391600841
2025-09-13 11:30:00+00:00,NSW1,6.722787507245997,906.9476091203569
2025-09-13 12:00:00+00:00,NSW1,21.548850741707916,1597.4291840811638
2025-09-13 12:30:00+00:00,NSW1,15.379939511968843,258.23174943447066
2025-09-13 13:00:00+00:00,NSW1,13.582128953155689,1142.866400501749
2025-09-13 13:30:00+00:00,NSW1,11.88815890609822,1066.7708783929056
2025-09-13 14:00:00+00:00,NSW1,8.684255381490551,651.0765824470882
2025-09-13 14:30:00+00:00,NSW1,7.918366538490176,899.3253152938496
2025-09-13 15:00:00+00:00,NSW1,20.660263857058702,1049.2904615668795
2025-09-13 15:30:00+00:00,NSW1,17.95106271190962,1173.7762404115101
2025-09-13 16:00:00+00:00,NSW1,12.505598693200866,1295.7599998178812
2025-09-13 16:30:00+00:00,NSW1,10.44860185484604,1050.3911409940447
2025-09-13 17:00:00+00:00,NSW1,89.55575713890217,1209.779988231333
2025-09-13 17:30:00+00:00,NSW1,85.56337565318918,1177.769825966514
2025-09-13 18:00:00+00:00,NSW1,106.3770275348831,551.2510235429008
2025-09-13 18:30:00+00:00,NSW1,64.74786902257681,1496.3761637744337
2025-09-13 19:00:00+00:00,NSW1,66.32493112392483,1054.5061427683195
2025-09-13 19:30:00+00:00,NSW1,47.294130296897755,922.3074747322435
2025-09-13 20:00:00+00:00,NSW1,102.91045341080974,1199.323274007561
2025-09-13 20:30:00+00:00,NSW1,35.09877550456337,751.4952085998211
2025-09-13 21:00:00+00:00,NSW1,128.1024406532906,988.3555618995633
2025-09-13 21:30:00+00:00,NSW1,96.30625748912144,1348.2417566695667
2025-09-13 22:00:00+00:00,NSW1,9.57129066522699,1000.591050723352
2025-09-13 22:30:00+00:00,NSW1,13.761158959786208,1469.5220899194373
2025-09-13 23:00:00+00:00,NSW1,11.745986511390576,725.8512371761681
2025-09-13 23:30:00+00:00,NSW1,14.476365138723267,819.4207014501872
2025-09-14 00:00:00+00:00,NSW1,6.547907425016874,1262.2068737346235
2025-09-14 00:30:00+00:00,NSW1,6.228720477625586,1181.0327897653387
2025-09-14 01:00:00+00:00,NSW1,13.343857622859609,861.6815810222984
2025-09-14 01:30:00+00:00,NSW1,14.907061655722494,516.2667273491165
2025-09-14 02:00:00+00:00,NSW1,12.518410769846831,771.4231647400447
2025-09-14 02:30:00+00:00,NSW1,13.712649497395333,292.7950184848928
2025-09-14 03:00:00+00:00,NSW1,3.4122166303335035,341.23346534840357
2025-09-14 03:30:00+00:00,NSW1,8.834977086689179,642.3204234256123
2025-09-14 04:00:00+00:00,NSW1,17.770416779874843,70.14940674761647
2025-09-14 04:30:00+00:00,NSW1,12.562700875297203,635.7124186974279
2025-09-14 05:00:00+00:00,NSW1,15.11622497997714,731.1422229539617
2025-09-14 05:30:00+00:00,NSW1,11.167795720435763,808.7030562036098
2025-09-14 06:00:00+00:00,NSW1,4.5559148528948725,1341.5947283973564
2025-09-14 06:30:00+00:00,NSW1,12.181428651481504,1589.9472118833564
2025-09-14 07:00:00+00:00,NSW1,127.58849848241341,1054.070966922447
2025-09-14 07:30:00+00:00,NSW1,50.42968350637068,1050.3945596615413
2025-09-14 08:00:00+00:00,NSW1,82.96196278293044,1067.6365168353495
2025-09-14 08:30:00+00:00,NSW1,57.069382243909416,559.2664613576353
2025-09-14 09:00:00+00:00,NSW1,85.61087988920463,1677.2401627740073
2025-09-14 09:30:00+00:00,NSW1,106.23500824484171,840.0212675436005
2025-09-14 10:00:00+00:00,NSW1,3.957617817403438,1207.3328077592732
2025-09-14 10:30:00+00:00,NSW1,22.54347344617996,568.0352362882913
2025-09-14 11:00:00+00:00,NSW1,12.479430822416624,1323.263841174724
2025-09-14 11:30:00+00:00,NSW1,5.964541109469231,795.4252666734164
2025-09-14 12:00:00+00:00,NSW1,12.054969777581547,1236.7178532575545
2025-09-14 12:30:00+00:00,NSW1,7.4661206281404375,1033.5099793976842
2025-09-14 13:00:00+00:00,NSW1,18.661179753714627,835.4861941761719
2025-09-14 13:30:00+00:00,NSW1,19.182009404895652,859.7871556559976
2025-09-14 14:00:00+00:00,NSW1,9.907505587391505,1008.7059050805365
2025-09-14 14:30:00+00:00,NSW1,20.12591092201653,876.6275087791782
2025-09-14 15:00:00+00:00,NSW1,5.799161088754573,1087.6383216456288
2025-09-14 15:30:00+00:00,NSW1,12.526237111123322,824.5533909014239
2025-09-14 16:00:00+00:00,NSW1,14.124578204308612,1188.9160603918235
2025-09-14 16:30:00+00:00,NSW1,11.044677732216485,814.2017868924777
2025-09-14 17:00:00+00:00,NSW1,89.28892511670388,1196.7887620619358
2025-09-14 17:30:00+00:00,NSW1,129.49895421762764,1875.547414790084
2025-09-14 18:00:00+00:00,NSW1,50.71675053262398,1381.9686734590223
2025-09-14 18:30:00+00:00,NSW1,84.4706936406316,1301.9622122171804
2025-09-14 19:00:00+00:00,NSW1,82.85893083139598,1659.4456724717966
2025-09-14 19:30:00+00:00,NSW1,71.87956344849044,109.29014276865291
2025-09-14 20:00:00+00:00,NSW1,55.40634709280726,1281.455235338247
2025-09-14 20:30:00+00:00,NSW1,38.17769443016407,1337.8892892997537
2025-09-14 21:00:00+00:00,NSW1,70.91938582429576,223.03021569427983
2025-09-14 21:30:00+00:00,NSW1,104.70059791100255,959.9483613554576
2025-09-14 22:00:00+00:00,NSW1,6.330029377814327,987.590348599243
2025-09-14 22:30:00+00:00,NSW1,13.947183659744503,439.2427816691743
2025-09-14 23:00:00+00:00,NSW1,8.397911774408918,822.4018654909214
2025-09-14 23:30:00+00:00,NSW1,11.557297896688404,933.3663989415327
2025-09-15 00:00:00+00:00,NSW1,17.825101357038847,589.0229530763945
2025-09-15 00:30:00+00:00,NSW1,13.554040902154476,1284.546076954808
2025-09-15 01:00:00+00:00,NSW1,24.936451139517942,789.6233458344823
2025-09-15 01:30:00+00:00,NSW1,18.601205768255028,715.2078122461589
2025-09-15 02:00:00+00:00,NSW1,12.205852918876495,547.4524590057472
2025-09-15 02:30:00+00:00,NSW1,5.90350255802835,659.3364875033112
2025-09-15 03:00:00+00:00,NSW1,7.712791738136488,352.6916491801139
2025-09-15 03:30:00+00:00,NSW1,14.680548496197034,728.3453813591159
2025-09-15 04:00:00+00:00,NSW1,10.576319627613117,792.7372659279581
2025-09-15 04:30:00+00:00,NSW1,15.579501941868088,503.4650586686221
2025-09-15 05:00:00+00:00,NSW1,15.857996700101495,508.0656719229064
2025-09-15 05:30:00+00:00,NSW1,7.632011167403981,558.4965503983526
2025-09-15 06:00:00+00:00,NSW1,24.817459328110125,1145.9516965109788
2025-09-15 06:30:00+00:00,NSW1,15.834245885941648,1268.5031504566768
2025-09-15 07:00:00+00:00,NSW1,65.76298340307305,1094.8369422994347
2025-09-15 07:30:00+00:00,NSW1,157.42748422947363,1900.6593671550108
2025-09-15 08:00:00+00:00,NSW1,102.0210438473797,1289.9209678865864
2025-09-15 08:30:00+00:00,NSW1,121.21098386970617,2258.6243048416
2025-09-15 09:00:00+00:00,NSW1,92.75604818837385,1685.812420254384
2025-09-15 09:30:00+00:00,NSW1,132.44015654659012,1267.4223869930956
2025-09-15 10:00:00+00:00,NSW1,23.062609535016207,803.1003080670926
2025-09-15 10:30:00+00:00,NSW1,15.86341243816505,1669.7885996610412
2025-09-15 11:00:00+00:00,NSW1,9.620882756073627,772.9135832432676
2025-09-15 11:30:00+00:00,NSW1,12.89343420182012,1280.5007698466943
2025-09-15 12:00:00+00:00,NSW1,19.92059677179663,1241.1140884169517
2025-09-15 12:30:00+00:00,NSW1,6.267378809685773,1478.1467270411667
2025-09-15 13:00:00+00:00,NSW1,12.59724954088923,617.6600744978823
2025-09-15 13:30:00+00:00,NSW1,14.967814595109473,981.6851994223998
2025-09-15 14:00:00+00:00,NSW1,10.564530354480134,1068.8342093471674
2025-09-15 14:30:00+00:00,NSW1,24.993263776919996,660.2198274437224
2025-09-15 15:00:00+00:00,NSW1,11.307883543142083,1089.0992812771883
2025-09-15 15:30:00+00:00,NSW1,19.652752463976654,638.7091132090973
2025-09-15 16:00:00+00:00,NSW1,13.00332228480358,1274.4070605039715
2025-09-15 16:30:00+00:00,NSW1,9.032248844603473,1476.55176834737
2025-09-15 17:00:00+00:00,NSW1,98.78760681601301,1194.2018005711288
2025-09-15 17:30:00+00:00,NSW1,90.41774729973596,1178.9692784869785
2025-09-15 18:00:00+00:00,NSW1,145.33019275531007,1819.447535337229
2025-09-15 18:30:00+00:00,NSW1,54.178301802043094,2262.042588425089
2025-09-15 19:00:00+00:00,NSW1,57.910044447465225,1376.3161854659138
2025-09-15 19:30:00+00:00,NSW1,135.9617039228054,1108.4776054170434
2025-09-15 20:00:00+00:00,NSW1,198.95635935688819,1099.4535741729833
2025-09-15 20:30:00+00:00,NSW1,69.52622568965103,1030.8826608024883
2025-09-15 21:00:00+00:00,NSW1,105.70493218879164,779.1215910078554
2025-09-15 21:30:00+00:00,NSW1,162.89838256870064,1372.0783764969292
2025-09-15 22:00:00+00:00,NSW1,14.380374946905796,1896.8529124840024
2025-09-15 22:30:00+00:00,NSW1,15.614665241342742,1173.2358987909092
2025-09-15 23:00:00+00:00,NSW1,10.16391813195387,1180.1630452622521
2025-09-15 23:30:00+00:00,NSW1,19.265579165912236,628.2285616585878
2025-09-16 00:00:00+00:00,NSW1,13.286699444129148,1621.6860022087058
2025-09-16 00:30:00+00:00,NSW1,25.934350342682585,928.5051762265448
2025-09-16 01:00:00+00:00,NSW1,21.977278247837802,844.7779064374245
2025-09-16 01:30:00+00:00,NSW1,11.718901785096463,572.7092262450624
2025-09-16 02:00:00+00:00,NSW1,25.98689352587541,777.4934673252183
2025-09-16 02:30:00+00:00,NSW1,21.928907284609572,818.5979435012323
2025-09-16 03:00:00+00:00,NSW1,14.750460726447443,293.4720086204661
2025-09-16 03:30:00+00:00,NSW1,14.715548774573875,711.7143625239873
2025-09-16 04:00:00+00:00,NSW1,16.357834127953538,642.6600369301977
2025-09-16 04:30:00+00:00,NSW1,18.448964187730766,376.64341553749364
2025-09-16 05:00:00+00:00,NSW1,16.406493103867696,376.7993348195787
2025-09-16 05:30:00+00:00,NSW1,14.737730198789997,356.17837218384466
2025-09-16 06:00:00+00:00,NSW1,16.838230757206638,1943.1290601041492
2025-09-16 06:30:00+00:00,NSW1,12.763685394871153,1209.6008214199283
2025-09-16 07:00:00+00:00,NSW1,82.31197873663015,1337.181890169184
2025-09-16 07:30:00+00:00,NSW1,111.92645902713701,1594.467569333181
2025-09-16 08:00:00+00:00,NSW1,65.74980382125986,807.9516963931801
2025-09-16 08:30:00+00:00,NSW1,50.33825563011386,1059.1643732783195
2025-09-16 09:00:00+00:00,NSW1,119.61224349189361,1357.5567325497905
2025-09-16 09:30:00+00:00,NSW1,102.71373494765122,1164.5106185499772
2025-09-16 10:00:00+00:00,NSW1,18.01116558106021,1374.854999980028
2025-09-16 10:30:00+00:00,NSW1,18.705011979084617,569.1030201657213
2025-09-16 11:00:00+00:00,NSW1,11.721881535355891,816.9071814604922
2025-09-16 11:30:00+00:00,NSW1,17.36605886873147,1428.3155458798046
2025-09-16 12:00:00+00:00,NSW1,12.06828209065172,1185.2885856637258
2025-09-16 12:30:00+00:00,NSW1,9.186965663945529,1148.521959194576
2025-09-16 13:00:00+00:00,NSW1,20.26827587175636,1334.478379328616
2025-09-16 13:30:00+00:00,NSW1,17.137782840065036,931.5467957587452
2025-09-16 14:00:00+00:00,NSW1,9.1895297878038,957.011058633645
2025-09-16 14:30:00+00:00,NSW1,12.254126606082345,1017.343128818984
2025-09-16 15:00:00+00:00,NSW1,13.992409501935335,733.9300991362998
2025-09-16 15:30:00+00:00,NSW1,3.0304504970180517,795.0693722927035
2025-09-16 16:00:00+00:00,NSW1,16.42923938736959,1063.5580561599772
2025-09-16 16:30:00+00:00,NSW1,16.304179298521817,1175.8843686823193
2025-09-16 17:00:00+00:00,NSW1,132.57508301556183,1247.8708991574877
2025-09-16 17:30:00+00:00,NSW1,68.65753206923128,1989.780644995606
2025-09-16 18:00:00+00:00,NSW1,87.58501969786114,1408.579410879147
2025-09-16 18:30:00+00:00,NSW1,134.51368076208036,1909.7043007691082
2025-09-16 19:00:00+00:00,NSW1,154.48668823131916,1579.2758051509845
2025-09-16 19:30:00+00:00,NSW1,139.83903034335404,2068.1274587679145
2025-09-16 20:00:00+00:00,NSW1,172.30782073106798,1189.3038036150174
2025-09-16 20:30:00+00:00,NSW1,83.52996406862395,1559.852811142524
2025-09-16 21:00:00+00:00,NSW1,114.04364852340045,627.1926723503875
2025-09-16 21:30:00+00:00,NSW1,87.6049184700052,2007.5720138398574
2025-09-16 22:00:00+00:00,NSW1,10.102151623262742,1385.411871373365
2025-09-16 22:30:00+00:00,NSW1,2.666910733986491,845.127469563442
2025-09-16 23:00:00+00:00,NSW1,21.89285545168938,626.6636497394902
2025-09-16 23:30:00+00:00,NSW1,17.026474639601105,1673.2283120439624
2025-09-17 00:00:00+00:00,NSW1,16.638050699237034,1309.1397073793441
2025-09-17 00:30:00+00:00,NSW1,23.98767046257332,1841.0288883580743
2025-09-17 01:00:00+00:00,NSW1,20.29293442217684,268.2482035554931
2025-09-17 01:30:00+00:00,NSW1,26.552795703532617,1003.8607036810808
2025-09-17 02:00:00+00:00,NSW1,12.84898466752287,330.6452095233067
2025-09-17 02:30:00+00:00,NSW1,15.755042806036393,688.7425074122575
2025-09-17 03:00:00+00:00,NSW1,26.744171606243192,369.9324573512531
2025-09-17 03:30:00+00:00,NSW1,21.86110758183716,506.7010913625604
2025-09-17 04:00:00+00:00,NSW1,12.51463814606803,950.2226798471975
2025-09-17 04:30:00+00:00,NSW1,12.995312772191191,838.9433520907405
2025-09-17 05:00:00+00:00,NSW1,13.835964886530775,671.0316790195893
2025-09-17 05:30:00+00:00,NSW1,10.08024961927432,827.743295964663
2025-09-17 06:00:00+00:00,NSW1,11.7108869061951,1152.1762102471985
2025-09-17 06:30:00+00:00,NSW1,9.09995923403271,1068.903820597423
2025-09-17 07:00:00+00:00,NSW1,154.03959261698418,1488.2748059889072
2025-09-17 07:30:00+00:00,NSW1,130.82796973853047,1032.057887933779
2025-09-17 08:00:00+00:00,NSW1,115.91474185259311,1013.1231320058305
2025-09-17 08:30:00+00:00,NSW1,107.8717127682456,2303.4579695515877
2025-09-17 09:00:00+00:00,NSW1,88.08787031670548,1760.1391301388594
2025-09-17 09:30:00+00:00,NSW1,147.27430307953648,1368.468295224493
2025-09-17 10:00:00+00:00,NSW1,11.908353831967382,1037.7431521948192
2025-09-17 10:30:00+00:00,NSW1,16.241995831519624,949.0926593401282
2025-09-17 11:00:00+00:00,NSW1,21.720377575051167,305.6672454817035
2025-09-17 11:30:00+00:00,NSW1,15.244407920935927,1695.5938759064493
2025-09-17 12:00:00+00:00,NSW1,23.916670869073272,658.8965437307806
2025-09-17 12:30:00+00:00,NSW1,7.972089327139109,1757.9959792754835
2025-09-17 13:00:00+00:00,NSW1,26.483052840171887,1510.721312159566
2025-09-17 13:30:00+00:00,NSW1,14.46925323267044,881.2392374887895
2025-09-17 14:00:00+00:00,NSW1,15.123714184139253,1860.5798784632816
2025-09-17 14:30:00+00:00,NSW1,6.302843910304169,1352.1770779988046
2025-09-17 15:00:00+00:00,NSW1,18.338008900530532,1081.8662628135962
2025-09-17 15:30:00+00:00,NSW1,15.188576148833612,1503.9543585657493
2025-09-17 16:00:00+00:00,NSW1,5.803978470425719,1330.1042838705125
2025-09-17 16:30:00+00:00,NSW1,18.878236571830925,727.2326365781555
2025-09-17 17:00:00+00:00,NSW1,165.53209845407858,712.7515320440289
2025-09-17 17:30:00+00:00,NSW1,88.58329031836183,1559.468245175367
2025-09-17 18:00:00+00:00,NSW1,105.61652203435838,1734.6148275408523
2025-09-17 18:30:00+00:00,NSW1,145.75691936313714,971.3432986887219
2025-09-17 19:00:00+00:00,NSW1,134.79881946157127,1960.7147667957288
2025-09-17 19:30:00+00:00,NSW1,80.10531410458549,1213.0683773300543
2025-09-17 20:00:00+00:00,NSW1,146.09068400183094,1329.5046313083803
2025-09-17 20:30:00+00:00,NSW1,114.3397536217305,1251.3692674659487
2025-09-17 21:00:00+00:00,NSW1,66.71754355113511,2084.00343227761
2025-09-17 21:30:00+00:00,NSW1,121.71471826364845,1794.904083532967
2025-09-17 22:00:00+00:00,NSW1,8.437520835298812,1327.9177133844723
2025-09-17 22:30:00+00:00,NSW1,9.463067792702333,525.6971576522938
2025-09-17 23:00:00+00:00,NSW1,17.716015208112488,1779.1940125098072
2025-09-17 23:30:00+00:00,NSW1,16.12505764805863,839.0624422321143
2025-09-18 00:00:00+00:00,NSW1,18.188664800022188,1040.0213889542774
2025-09-11 00:30:00+00:00,VIC1,20.374243447632303,864.0289073338909
2025-09-11 01:00:00+00:00,VIC1,18.42344160110263,548.630884266312
2025-09-11 01:30:00+00:00,VIC1,6.708652937816986,658.9359411216446
2025-09-11 02:00:00+00:00,VIC1,20.273209669260183,784.1928691005596
2025-09-11 02:30:00+00:00,VIC1,10.774109894043484,892.1369233403702
2025-09-11 03:00:00+00:00,VIC1,14.119163246104392,208.06039510879236
2025-09-11 03:30:00+00:00,VIC1,15.810160159106772,975.6089892696095
2025-09-11 04:00:00+00:00,VIC1,11.507461873913698,764.2181235200551
2025-09-11 04:30:00+00:00,VIC1,20.991195659766582,253.12958333497227
2025-09-11 05:00:00+00:00,VIC1,15.501628286609893,354.08738427838034
2025-09-11 05:30:00+00:00,VIC1,13.072369622405418,358.4469987455295
2025-09-11 06:00:00+00:00,VIC1,-0.608479361444374,1838.3390793004564
2025-09-11 06:30:00+00:00,VIC1,14.060111360506419,936.9756002319291
2025-09-11 07:00:00+00:00,VIC1,130.27557139761186,1244.926563462799
2025-09-11 07:30:00+00:00,VIC1,111.83839995210619,844.9335965292812
2025-09-11 08:00:00+00:00,VIC1,60.58054846982346,910.5472903783084
2025-09-11 08:30:00+00:00,VIC1,110.36643889349989,1120.1489795664093
2025-09-11 09:00:00+00:00,VIC1,92.55628724644913,852.4040908423358
2025-09-11 09:30:00+00:00,VIC1,123.97584598171727,1422.486114734529
2025-09-11 10:00:00+00:00,VIC1,12.984420627232971,1524.6210049031497
2025-09-11 10:30:00+00:00,VIC1,21.839007003379805,652.3452802600523
2025-09-11 11:00:00+00:00,VIC1,8.289983571686115,1136.8953452311016
2025-09-11 11:30:00+00:00,VIC1,18.072652817494422,753.3259427231269
2025-09-11 12:00:00+00:00,VIC1,12.63911845533623,1174.0888077296677
2025-09-11 12:30:00+00:00,VIC1,6.868790710549376,1180.935220579374
2025-09-11 13:00:00+00:00,VIC1,25.355246905951162,1317.2417554730264
2025-09-11 13:30:00+00:00,VIC1,10.332607032055591,1571.8928152338822
